run,tag,step,value
tcn_100_16_0.001_20230606_023539,validation/esr,4647,1.5140715837478638
tcn_100_16_0.001_20230606_023539,validation/esr,4703,1.5151301622390747
tcn_100_16_0.001_20230606_023539,validation/esr,4759,1.5181001424789429
tcn_100_16_0.001_20230606_023539,validation/esr,4815,1.5163403749465942
tcn_100_16_0.001_20230606_023539,validation/esr,4871,1.5242586135864258
tcn_100_16_0.001_20230606_023539,validation/esr,4927,1.5255444049835205
tcn_100_16_0.001_20230606_023539,validation/esr,4983,1.7375092506408691
tcn_100_16_0.001_20230606_023539,validation/esr,5039,1.523068904876709
tcn_100_16_0.001_20230606_023539,validation/esr,5095,1.5262256860733032
tcn_100_16_0.001_20230606_023539,validation/esr,5151,1.5223867893218994
tcn_100_16_0.001_20230606_023539,validation/esr,5207,1.5196408033370972
tcn_100_16_0.001_20230606_023539,validation/esr,5263,1.5147513151168823
tcn_100_16_0.001_20230606_023539,validation/esr,5319,1.5303865671157837
tcn_100_16_0.001_20230606_023539,validation/esr,5375,1.5255266427993774
tcn_100_16_0.001_20230606_023539,validation/esr,5431,1.5247883796691895
tcn_100_16_0.001_20230606_023539,validation/esr,5487,1.5231930017471313
tcn_100_16_0.001_20230606_023539,validation/esr,5543,1.522236704826355
tcn_100_16_0.001_20230606_023539,validation/esr,5599,1.5213979482650757
tcn_100_16_0.001_20230606_023539,validation/stft,55,1.4587329626083374
tcn_100_16_0.001_20230606_023539,validation/stft,111,1.2885555028915405
tcn_100_16_0.001_20230606_023539,validation/stft,167,1.2677174806594849
tcn_100_16_0.001_20230606_023539,validation/stft,223,1.1843018531799316
tcn_100_16_0.001_20230606_023539,validation/stft,279,1.1920897960662842
tcn_100_16_0.001_20230606_023539,validation/stft,335,1.1355905532836914
tcn_100_16_0.001_20230606_023539,validation/stft,391,1.1316019296646118
tcn_100_16_0.001_20230606_023539,validation/stft,447,1.1331543922424316
tcn_100_16_0.001_20230606_023539,validation/stft,503,1.2117687463760376
tcn_100_16_0.001_20230606_023539,validation/stft,559,1.3056578636169434
tcn_100_16_0.001_20230606_023539,validation/stft,615,1.1021320819854736
tcn_100_16_0.001_20230606_023539,validation/stft,671,1.0474773645401
tcn_100_16_0.001_20230606_023539,validation/stft,727,1.107151746749878
tcn_100_16_0.001_20230606_023539,validation/stft,783,1.0425362586975098
tcn_100_16_0.001_20230606_023539,validation/stft,839,1.064180850982666
tcn_100_16_0.001_20230606_023539,validation/stft,895,0.9984893798828125
tcn_100_16_0.001_20230606_023539,validation/stft,951,0.9781609177589417
tcn_100_16_0.001_20230606_023539,validation/stft,1007,1.0109285116195679
tcn_100_16_0.001_20230606_023539,validation/stft,1063,0.9859598278999329
tcn_100_16_0.001_20230606_023539,validation/stft,1119,0.984041690826416
tcn_100_16_0.001_20230606_023539,validation/stft,1175,0.9891947507858276
tcn_100_16_0.001_20230606_023539,validation/stft,1231,0.9768292307853699
tcn_100_16_0.001_20230606_023539,validation/stft,1287,0.9738067984580994
tcn_100_16_0.001_20230606_023539,validation/stft,1343,0.9834765195846558
tcn_100_16_0.001_20230606_023539,validation/stft,1399,0.9358757138252258
tcn_100_16_0.001_20230606_023539,validation/stft,1455,0.9460341334342957
tcn_100_16_0.001_20230606_023539,validation/stft,1511,0.9284222722053528
tcn_100_16_0.001_20230606_023539,validation/stft,1567,0.9375157952308655
tcn_100_16_0.001_20230606_023539,validation/stft,1623,0.9239264726638794
tcn_100_16_0.001_20230606_023539,validation/stft,1679,0.9357233047485352
tcn_100_16_0.001_20230606_023539,validation/stft,1735,0.8955402970314026
tcn_100_16_0.001_20230606_023539,validation/stft,1791,0.8879864811897278
tcn_100_16_0.001_20230606_023539,validation/stft,1847,0.8830083608627319
tcn_100_16_0.001_20230606_023539,validation/stft,1903,0.8821091651916504
tcn_100_16_0.001_20230606_023539,validation/stft,1959,1.0617268085479736
tcn_100_16_0.001_20230606_023539,validation/stft,2015,0.8736351132392883
tcn_100_16_0.001_20230606_023539,validation/stft,2071,0.8970078229904175
tcn_100_16_0.001_20230606_023539,validation/stft,2127,0.9210189580917358
tcn_100_16_0.001_20230606_023539,validation/stft,2183,0.9646403193473816
tcn_100_16_0.001_20230606_023539,validation/stft,2239,0.869945764541626
tcn_100_16_0.001_20230606_023539,validation/stft,2295,0.9074086546897888
tcn_100_16_0.001_20230606_023539,validation/stft,2351,0.8887771368026733
tcn_100_16_0.001_20230606_023539,validation/stft,2407,0.8528205752372742
tcn_100_16_0.001_20230606_023539,validation/stft,2463,0.8565449118614197
tcn_100_16_0.001_20230606_023539,validation/stft,2519,0.8857943415641785
tcn_100_16_0.001_20230606_023539,validation/stft,2575,0.8787698149681091
tcn_100_16_0.001_20230606_023539,validation/stft,2631,0.8737533092498779
tcn_100_16_0.001_20230606_023539,validation/stft,2687,0.8749005794525146
tcn_100_16_0.001_20230606_023539,validation/stft,2743,0.8411520719528198
tcn_100_16_0.001_20230606_023539,validation/stft,2799,0.8514362573623657
tcn_100_16_0.001_20230606_023539,validation/stft,2855,0.8329392075538635
tcn_100_16_0.001_20230606_023539,validation/stft,2911,0.8442541360855103
tcn_100_16_0.001_20230606_023539,validation/stft,2967,0.829552173614502
tcn_100_16_0.001_20230606_023539,validation/stft,3023,0.8459195494651794
tcn_100_16_0.001_20230606_023539,validation/stft,3079,0.8559061884880066
tcn_100_16_0.001_20230606_023539,validation/stft,3135,0.8220165371894836
tcn_100_16_0.001_20230606_023539,validation/stft,3191,0.8272925019264221
tcn_100_16_0.001_20230606_023539,validation/stft,3247,0.835308849811554
tcn_100_16_0.001_20230606_023539,validation/stft,3303,0.8624780774116516
tcn_100_16_0.001_20230606_023539,validation/stft,3359,133.66122436523438
tcn_100_16_0.001_20230606_023539,validation/stft,3415,9.616318702697754
tcn_100_16_0.001_20230606_023539,validation/stft,3471,2.504729747772217
tcn_100_16_0.001_20230606_023539,validation/stft,3527,2.302210807800293
tcn_100_16_0.001_20230606_023539,validation/stft,3583,1.9878463745117188
tcn_100_16_0.001_20230606_023539,validation/stft,3639,2.067903518676758
tcn_100_16_0.001_20230606_023539,validation/stft,3695,1.7697179317474365
tcn_100_16_0.001_20230606_023539,validation/stft,3751,1.7047829627990723
tcn_100_16_0.001_20230606_023539,validation/stft,3807,1.6703325510025024
tcn_100_16_0.001_20230606_023539,validation/stft,3863,1.6032743453979492
tcn_100_16_0.001_20230606_023539,validation/stft,3919,1.602206826210022
tcn_100_16_0.001_20230606_023539,validation/stft,3975,1.5361467599868774
tcn_100_16_0.001_20230606_023539,validation/stft,4031,1.5734467506408691
tcn_100_16_0.001_20230606_023539,validation/stft,4087,1.4865803718566895
tcn_100_16_0.001_20230606_023539,validation/stft,4143,1.4767056703567505
tcn_100_16_0.001_20230606_023539,validation/stft,4199,1.4883183240890503
tcn_100_16_0.001_20230606_023539,validation/stft,4255,1.7320762872695923
tcn_100_16_0.001_20230606_023539,validation/stft,4311,1.4579893350601196
tcn_100_16_0.001_20230606_023539,validation/stft,4367,1.4017670154571533
tcn_100_16_0.001_20230606_023539,validation/stft,4423,1.6248682737350464
tcn_100_16_0.001_20230606_023539,validation/stft,4479,1.3935275077819824
tcn_100_16_0.001_20230606_023539,validation/stft,4535,1.3805243968963623
tcn_100_16_0.001_20230606_023539,validation/stft,4591,1.3751366138458252
tcn_100_16_0.001_20230606_023539,validation/stft,4647,1.3712440729141235
tcn_100_16_0.001_20230606_023539,validation/stft,4703,1.367175579071045
tcn_100_16_0.001_20230606_023539,validation/stft,4759,1.3638056516647339
tcn_100_16_0.001_20230606_023539,validation/stft,4815,1.364457607269287
tcn_100_16_0.001_20230606_023539,validation/stft,4871,1.3583571910858154
tcn_100_16_0.001_20230606_023539,validation/stft,4927,1.353527545928955
tcn_100_16_0.001_20230606_023539,validation/stft,4983,1.5857014656066895
tcn_100_16_0.001_20230606_023539,validation/stft,5039,1.3602043390274048
tcn_100_16_0.001_20230606_023539,validation/stft,5095,1.3500422239303589
tcn_100_16_0.001_20230606_023539,validation/stft,5151,1.3478139638900757
tcn_100_16_0.001_20230606_023539,validation/stft,5207,1.3423986434936523
tcn_100_16_0.001_20230606_023539,validation/stft,5263,1.3382408618927002
tcn_100_16_0.001_20230606_023539,validation/stft,5319,1.3407394886016846
tcn_100_16_0.001_20230606_023539,validation/stft,5375,1.3375047445297241
tcn_100_16_0.001_20230606_023539,validation/stft,5431,1.336794376373291
tcn_100_16_0.001_20230606_023539,validation/stft,5487,1.3360809087753296
tcn_100_16_0.001_20230606_023539,validation/stft,5543,1.3354229927062988
tcn_100_16_0.001_20230606_023539,validation/stft,5599,1.3347795009613037
tcn_25_16_0.001_20230605_184451,Learning Rate,0,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,1,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,2,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,3,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,4,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,5,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,6,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,7,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,8,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,9,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,10,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,11,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,12,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,13,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,14,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,15,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,16,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,17,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,18,0.0010000000474974513
tcn_25_16_0.001_20230605_184451,Learning Rate,19,9.999999747378752e-05
tcn_25_16_0.001_20230605_184451,Learning Rate,20,9.999999747378752e-05
tcn_25_16_0.001_20230605_184451,Learning Rate,21,9.999999747378752e-05
tcn_25_16_0.001_20230605_184451,Learning Rate,22,9.999999747378752e-06
tcn_25_16_0.001_20230605_184451,Learning Rate,23,9.999999747378752e-06
tcn_25_16_0.001_20230605_184451,Learning Rate,24,9.999999747378752e-06
tcn_25_16_0.001_20230605_184451,training/esr,55,2.1819663047790527
tcn_25_16_0.001_20230605_184451,training/esr,111,2.6510565280914307
tcn_25_16_0.001_20230605_184451,training/esr,167,2.753028154373169
tcn_25_16_0.001_20230605_184451,training/esr,223,2.7734200954437256
tcn_25_16_0.001_20230605_184451,training/esr,279,2.751420497894287
tcn_25_16_0.001_20230605_184451,training/esr,335,2.8399431705474854
tcn_25_16_0.001_20230605_184451,training/esr,391,2.738136053085327
tcn_25_16_0.001_20230605_184451,training/esr,447,2.758896827697754
tcn_25_16_0.001_20230605_184451,training/esr,503,2.761056900024414
tcn_25_16_0.001_20230605_184451,training/esr,559,2.716862916946411
tcn_25_16_0.001_20230605_184451,training/esr,615,2.7012393474578857
tcn_25_16_0.001_20230605_184451,training/esr,671,2.7118756771087646
tcn_25_16_0.001_20230605_184451,training/esr,727,2.7465624809265137
tcn_25_16_0.001_20230605_184451,training/esr,783,2.4751620292663574
tcn_25_16_0.001_20230605_184451,training/esr,839,2.5117106437683105
tcn_25_16_0.001_20230605_184451,training/esr,895,2.5386312007904053
tcn_25_16_0.001_20230605_184451,training/esr,951,2.615659713745117
tcn_25_16_0.001_20230605_184451,training/esr,1007,2.5963897705078125
tcn_25_16_0.001_20230605_184451,training/esr,1063,2.5048887729644775
tcn_25_16_0.001_20230605_184451,training/esr,1119,2.4968063831329346
tcn_25_16_0.001_20230605_184451,training/esr,1175,2.5459725856781006
tcn_25_16_0.001_20230605_184451,training/esr,1231,2.5558393001556396
tcn_25_16_0.001_20230605_184451,training/esr,1287,2.5581307411193848
tcn_25_16_0.001_20230605_184451,training/esr,1343,2.531280517578125
tcn_25_16_0.001_20230605_184451,training/esr,1399,2.556950330734253
tcn_25_16_0.001_20230605_184451,training/stft,55,1.6406489610671997
tcn_25_16_0.001_20230605_184451,training/stft,111,1.318123459815979
tcn_25_16_0.001_20230605_184451,training/stft,167,1.267412781715393
tcn_25_16_0.001_20230605_184451,training/stft,223,1.1996300220489502
tcn_25_16_0.001_20230605_184451,training/stft,279,1.1970995664596558
tcn_25_16_0.001_20230605_184451,training/stft,335,1.1257039308547974
tcn_25_16_0.001_20230605_184451,training/stft,391,1.1350423097610474
tcn_25_16_0.001_20230605_184451,training/stft,447,1.1155635118484497
tcn_25_16_0.001_20230605_184451,training/stft,503,1.0798002481460571
tcn_25_16_0.001_20230605_184451,training/stft,559,1.1008381843566895
tcn_25_16_0.001_20230605_184451,training/stft,615,1.036929726600647
tcn_25_16_0.001_20230605_184451,training/stft,671,1.0542364120483398
tcn_25_16_0.001_20230605_184451,training/stft,727,1.0374847650527954
tcn_25_16_0.001_20230605_184451,training/stft,783,1.375568151473999
tcn_25_16_0.001_20230605_184451,training/stft,839,1.186079978942871
tcn_25_16_0.001_20230605_184451,training/stft,895,1.131447434425354
tcn_25_16_0.001_20230605_184451,training/stft,951,1.0434590578079224
tcn_25_16_0.001_20230605_184451,training/stft,1007,1.0475808382034302
tcn_25_16_0.001_20230605_184451,training/stft,1063,1.0879652500152588
tcn_25_16_0.001_20230605_184451,training/stft,1119,1.0043401718139648
tcn_25_16_0.001_20230605_184451,training/stft,1175,0.9496341347694397
tcn_25_16_0.001_20230605_184451,training/stft,1231,0.9298498630523682
tcn_25_16_0.001_20230605_184451,training/stft,1287,0.9218988418579102
tcn_25_16_0.001_20230605_184451,training/stft,1343,0.9239718317985535
tcn_25_16_0.001_20230605_184451,training/stft,1399,0.9147709012031555
tcn_25_16_0.001_20230605_184451,validation/esr,55,2.3313724994659424
tcn_25_16_0.001_20230605_184451,validation/esr,111,3.0293667316436768
tcn_25_16_0.001_20230605_184451,validation/esr,167,3.266672372817993
tcn_25_16_0.001_20230605_184451,validation/esr,223,2.633002519607544
tcn_25_16_0.001_20230605_184451,validation/esr,279,2.8217310905456543
tcn_25_16_0.001_20230605_184451,validation/esr,335,2.4513113498687744
tcn_25_16_0.001_20230605_184451,validation/esr,391,2.583775758743286
tcn_25_16_0.001_20230605_184451,validation/esr,447,2.8241324424743652
tcn_25_16_0.001_20230605_184451,validation/esr,503,2.7382678985595703
tcn_25_16_0.001_20230605_184451,validation/esr,559,2.765573263168335
tcn_25_16_0.001_20230605_184451,validation/esr,615,2.8050951957702637
tcn_25_16_0.001_20230605_184451,validation/esr,671,3.0087411403656006
tcn_25_16_0.001_20230605_184451,validation/esr,727,2.686861038208008
tcn_25_16_0.001_20230605_184451,validation/esr,783,2.169403553009033
tcn_25_16_0.001_20230605_184451,validation/esr,839,2.49424409866333
tcn_25_16_0.001_20230605_184451,validation/esr,895,2.487931251525879
tcn_25_16_0.001_20230605_184451,validation/esr,951,2.7667884826660156
tcn_25_16_0.001_20230605_184451,validation/esr,1007,2.551730155944824
tcn_25_16_0.001_20230605_184451,validation/esr,1063,2.504676103591919
tcn_25_16_0.001_20230605_184451,validation/esr,1119,2.4961962699890137
tcn_25_16_0.001_20230605_184451,validation/esr,1175,2.507906436920166
tcn_25_16_0.001_20230605_184451,validation/esr,1231,2.549720287322998
tcn_25_16_0.001_20230605_184451,validation/esr,1287,2.5094659328460693
tcn_25_16_0.001_20230605_184451,validation/esr,1343,2.5540354251861572
tcn_25_16_0.001_20230605_184451,validation/esr,1399,2.54073166847229
tcn_25_16_0.001_20230605_184451,validation/stft,55,1.3367799520492554
tcn_25_16_0.001_20230605_184451,validation/stft,111,1.2363337278366089
tcn_25_16_0.001_20230605_184451,validation/stft,167,1.216429591178894
tcn_25_16_0.001_20230605_184451,validation/stft,223,1.1419854164123535
tcn_25_16_0.001_20230605_184451,validation/stft,279,1.1415363550186157
tcn_25_16_0.001_20230605_184451,validation/stft,335,1.10941743850708
tcn_25_16_0.001_20230605_184451,validation/stft,391,1.1368954181671143
tcn_25_16_0.001_20230605_184451,validation/stft,447,1.1469366550445557
tcn_25_16_0.001_20230605_184451,validation/stft,503,1.0642045736312866
tcn_25_16_0.001_20230605_184451,validation/stft,559,1.056144118309021
tcn_25_16_0.001_20230605_184451,validation/stft,615,1.0175527334213257
tcn_25_16_0.001_20230605_184451,validation/stft,671,1.0330334901809692
tcn_25_16_0.001_20230605_184451,validation/stft,727,1.3859331607818604
tcn_25_16_0.001_20230605_184451,validation/stft,783,1.221899151802063
tcn_25_16_0.001_20230605_184451,validation/stft,839,1.1223512887954712
tcn_25_16_0.001_20230605_184451,validation/stft,895,1.0661048889160156
tcn_25_16_0.001_20230605_184451,validation/stft,951,1.1453994512557983
tcn_25_16_0.001_20230605_184451,validation/stft,1007,1.0256637334823608
tcn_25_16_0.001_20230605_184451,validation/stft,1063,1.0395212173461914
tcn_25_16_0.001_20230605_184451,validation/stft,1119,0.9825482964515686
tcn_25_16_0.001_20230605_184451,validation/stft,1175,0.9404310584068298
tcn_25_16_0.001_20230605_184451,validation/stft,1231,0.9228732585906982
tcn_25_16_0.001_20230605_184451,validation/stft,1287,0.9302672147750854
tcn_25_16_0.001_20230605_184451,validation/stft,1343,0.9210274815559387
tcn_25_16_0.001_20230605_184451,validation/stft,1399,0.918847382068634
tcn_50_16_0.001_20230605_190459,Learning Rate,0,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,1,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,2,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,3,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,4,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,5,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,6,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,7,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,8,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,9,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,10,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,11,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,12,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,13,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,14,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,15,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,16,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,17,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,18,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,19,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,20,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,21,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,22,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,23,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,24,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,25,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,26,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,27,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,28,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,29,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,30,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,31,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,32,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,33,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,34,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,35,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,36,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,37,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,38,0.0010000000474974513
tcn_50_16_0.001_20230605_190459,Learning Rate,39,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,40,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,41,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,42,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,43,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,44,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,45,9.999999747378752e-05
tcn_50_16_0.001_20230605_190459,Learning Rate,46,9.999999747378752e-06
tcn_50_16_0.001_20230605_190459,Learning Rate,47,9.999999747378752e-06
tcn_50_16_0.001_20230605_190459,Learning Rate,48,9.999999747378752e-06
tcn_50_16_0.001_20230605_190459,Learning Rate,49,9.999999747378752e-06
tcn_50_16_0.001_20230605_190459,training/esr,55,1.6523866653442383
tcn_50_16_0.001_20230605_190459,training/esr,111,1.639070987701416
tcn_50_16_0.001_20230605_190459,training/esr,167,1.6570606231689453
tcn_50_16_0.001_20230605_190459,training/esr,223,1.5900167226791382
tcn_50_16_0.001_20230605_190459,training/esr,279,111.47712707519531
tcn_50_16_0.001_20230605_190459,training/esr,335,6696.375
tcn_50_16_0.001_20230605_190459,training/esr,391,4.707413196563721
tcn_50_16_0.001_20230605_190459,training/esr,447,1.009511947631836
tcn_50_16_0.001_20230605_190459,training/esr,503,0.9969297647476196
tcn_50_16_0.001_20230605_190459,training/esr,559,1.0058059692382812
tcn_50_16_0.001_20230605_190459,training/esr,615,1.1441068649291992
tcn_50_16_0.001_20230605_190459,training/esr,671,1.4227031469345093
tcn_50_16_0.001_20230605_190459,training/esr,727,1.3620374202728271
tcn_50_16_0.001_20230605_190459,training/esr,783,1.4667038917541504
tcn_50_16_0.001_20230605_190459,training/esr,839,1.5036073923110962
tcn_50_16_0.001_20230605_190459,training/esr,895,1.4839715957641602
tcn_50_16_0.001_20230605_190459,training/esr,951,1.4940768480300903
tcn_50_16_0.001_20230605_190459,training/esr,1007,1.4990007877349854
tcn_50_16_0.001_20230605_190459,training/esr,1063,1.4835095405578613
tcn_50_16_0.001_20230605_190459,training/esr,1119,1.4915549755096436
tcn_50_16_0.001_20230605_190459,training/esr,1175,1.482484221458435
tcn_50_16_0.001_20230605_190459,training/esr,1231,1.4970954656600952
tcn_50_16_0.001_20230605_190459,training/esr,1287,1.5057982206344604
tcn_50_16_0.001_20230605_190459,training/esr,1343,1.5029762983322144
tcn_50_16_0.001_20230605_190459,training/esr,1399,1.499577283859253
tcn_50_16_0.001_20230605_190459,training/esr,1455,1.503528356552124
tcn_50_16_0.001_20230605_190459,training/esr,1511,1.5224690437316895
tcn_50_16_0.001_20230605_190459,training/esr,1567,1.5143753290176392
tcn_50_16_0.001_20230605_190459,training/esr,1623,1.511824369430542
tcn_50_16_0.001_20230605_190459,training/esr,1679,1.5179553031921387
tcn_50_16_0.001_20230605_190459,training/esr,1735,1.5067005157470703
tcn_50_16_0.001_20230605_190459,training/esr,1791,1.501715064048767
tcn_50_16_0.001_20230605_190459,training/esr,1847,1.4993733167648315
tcn_50_16_0.001_20230605_190459,training/esr,1903,1.5028809309005737
tcn_50_16_0.001_20230605_190459,training/esr,1959,1.4838718175888062
tcn_50_16_0.001_20230605_190459,training/esr,2015,1.500291347503662
tcn_50_16_0.001_20230605_190459,training/esr,2071,1.5000954866409302
tcn_50_16_0.001_20230605_190459,training/esr,2127,1.4923232793807983
tcn_50_16_0.001_20230605_190459,training/esr,2183,1.4931682348251343
tcn_50_16_0.001_20230605_190459,training/esr,2239,1.4984558820724487
tcn_50_16_0.001_20230605_190459,training/esr,2295,1.5073847770690918
tcn_50_16_0.001_20230605_190459,training/esr,2351,1.5028246641159058
tcn_50_16_0.001_20230605_190459,training/esr,2407,1.4966408014297485
tcn_50_16_0.001_20230605_190459,training/esr,2463,1.4934775829315186
tcn_50_16_0.001_20230605_190459,training/esr,2519,1.4938559532165527
tcn_50_16_0.001_20230605_190459,training/esr,2575,1.498140811920166
tcn_50_16_0.001_20230605_190459,training/esr,2631,1.500428557395935
tcn_50_16_0.001_20230605_190459,training/esr,2687,1.493011474609375
tcn_50_16_0.001_20230605_190459,training/esr,2743,1.4950952529907227
tcn_50_16_0.001_20230605_190459,training/esr,2799,1.4974702596664429
tcn_50_16_0.001_20230605_190459,training/stft,55,1.8183008432388306
tcn_50_16_0.001_20230605_190459,training/stft,111,1.363392949104309
tcn_50_16_0.001_20230605_190459,training/stft,167,1.2964568138122559
tcn_50_16_0.001_20230605_190459,training/stft,223,1.2760963439941406
tcn_50_16_0.001_20230605_190459,training/stft,279,4.489684104919434
tcn_50_16_0.001_20230605_190459,training/stft,335,26.464208602905273
tcn_50_16_0.001_20230605_190459,training/stft,391,2.5883424282073975
tcn_50_16_0.001_20230605_190459,training/stft,447,1.9856632947921753
tcn_50_16_0.001_20230605_190459,training/stft,503,1.8758454322814941
tcn_50_16_0.001_20230605_190459,training/stft,559,1.785922884941101
tcn_50_16_0.001_20230605_190459,training/stft,615,1.7771068811416626
tcn_50_16_0.001_20230605_190459,training/stft,671,1.7155650854110718
tcn_50_16_0.001_20230605_190459,training/stft,727,1.5111708641052246
tcn_50_16_0.001_20230605_190459,training/stft,783,1.417268991470337
tcn_50_16_0.001_20230605_190459,training/stft,839,1.457466721534729
tcn_50_16_0.001_20230605_190459,training/stft,895,1.3544565439224243
tcn_50_16_0.001_20230605_190459,training/stft,951,1.3174952268600464
tcn_50_16_0.001_20230605_190459,training/stft,1007,1.3021793365478516
tcn_50_16_0.001_20230605_190459,training/stft,1063,1.270960807800293
tcn_50_16_0.001_20230605_190459,training/stft,1119,1.2563189268112183
tcn_50_16_0.001_20230605_190459,training/stft,1175,1.2406355142593384
tcn_50_16_0.001_20230605_190459,training/stft,1231,1.245939016342163
tcn_50_16_0.001_20230605_190459,training/stft,1287,1.2082712650299072
tcn_50_16_0.001_20230605_190459,training/stft,1343,1.1870888471603394
tcn_50_16_0.001_20230605_190459,training/stft,1399,1.1788698434829712
tcn_50_16_0.001_20230605_190459,training/stft,1455,1.1707419157028198
tcn_50_16_0.001_20230605_190459,training/stft,1511,1.1578395366668701
tcn_50_16_0.001_20230605_190459,training/stft,1567,1.1478219032287598
tcn_50_16_0.001_20230605_190459,training/stft,1623,1.1338801383972168
tcn_50_16_0.001_20230605_190459,training/stft,1679,1.1263096332550049
tcn_50_16_0.001_20230605_190459,training/stft,1735,1.1167293787002563
tcn_50_16_0.001_20230605_190459,training/stft,1791,1.112370491027832
tcn_50_16_0.001_20230605_190459,training/stft,1847,1.1086407899856567
tcn_50_16_0.001_20230605_190459,training/stft,1903,1.1112443208694458
tcn_50_16_0.001_20230605_190459,training/stft,1959,1.1010524034500122
tcn_50_16_0.001_20230605_190459,training/stft,2015,1.091909408569336
tcn_50_16_0.001_20230605_190459,training/stft,2071,1.0800330638885498
tcn_50_16_0.001_20230605_190459,training/stft,2127,1.0761051177978516
tcn_50_16_0.001_20230605_190459,training/stft,2183,1.0690208673477173
tcn_50_16_0.001_20230605_190459,training/stft,2239,1.0764321088790894
tcn_50_16_0.001_20230605_190459,training/stft,2295,1.0523279905319214
