Sample Index,DC Offset,SNR
140,-1.4622719390899874e-07,4.3676340055753826e-07,2.7949037551879883
141,2.086726908601122e-06,-4.896235168416752e-07,-2.2082278728485107
142,-1.3431529168883571e-06,-7.008272291386675e-07,-4.416051387786865
143,2.269190417791833e-06,-5.6231861833566654e-08,-4.641504764556885
144,-5.945749492752839e-08,7.315019843190385e-07,-2.8035879135131836
145,1.2043547030771151e-06,3.7250552509249246e-07,-3.0717287063598633
146,-2.742792048593401e-06,-1.1974691460636677e-06,-4.598155498504639
147,9.298026384385594e-07,5.999867767059186e-07,-4.530488014221191
148,4.777923095389269e-06,-0.0001628212194191292,3.16587495803833
149,9.917021088767797e-07,6.573433211087831e-07,-1.3145549297332764
150,-2.7506825972523075e-06,-5.530487783289573e-07,-5.676020622253418
151,-1.0834430668182904e-06,-5.812692052131752e-07,-2.4244256019592285
152,-4.726996394310845e-06,5.864229706276092e-07,-0.37215980887413025
153,-3.681446059999871e-06,-4.358288788353093e-05,-4.639617443084717
154,-9.90556236502016e-06,-9.157690783467842e-07,-1.7251895666122437
155,-4.269897090125596e-06,5.922296395510784e-07,-4.563384056091309
156,-9.24823234527139e-06,-2.5036987949533795e-07,2.264592409133911
157,-5.594138201558962e-07,-3.1363265406980645e-06,-2.823615074157715
158,1.8754955135591445e-06,1.4119758873221144e-07,1.1458649635314941
159,-2.26961719818064e-06,-7.719469863332051e-07,1.2952184677124023
160,5.289390401230776e-07,-5.676765226780844e-07,-7.463085174560547
161,-1.348020077784895e-06,-1.3617793115372478e-07,6.319857597351074
162,-2.0266641058697132e-06,1.021392108668806e-06,-7.406334400177002
163,-6.447541522902611e-07,-1.6701035576716095e-07,1.6946643590927124
164,-3.089250526500109e-07,1.0979926656773387e-07,-4.486753940582275
165,6.239861249923706e-08,1.3647156720253406e-06,-4.053863525390625
166,-1.8266472068262374e-07,3.3437685488024727e-05,-4.474329948425293
167,4.162691311648814e-06,9.79975311565795e-07,-1.956622838973999
168,3.1988888622436207e-06,2.4171979475795524e-06,-5.777550220489502
169,4.2700016820163e-06,2.890931227739202e-07,-2.0421335697174072
170,6.39764607512916e-07,2.8674955743213104e-08,-1.496735692024231
171,-1.5693949535489082e-06,-5.413618850980129e-07,-2.91245174407959
172,1.702968006611627e-06,6.777634666832455e-07,-2.8390777111053467
173,-3.58879947270907e-06,1.727138510432269e-06,-3.6429193019866943
174,-1.2092494898752193e-06,-1.082917265193828e-06,-1.8617520332336426
175,1.2806902986994828e-06,-2.1402025041084016e-08,-0.646522581577301
176,-1.7008294435072457e-06,9.041978277224416e-10,-2.8043346405029297
177,-1.6751620250943233e-06,1.020519789562968e-06,-1.3209885358810425
178,-3.545091203704942e-06,1.3792394781830808e-07,-2.543365716934204
179,1.371605264921527e-07,-1.2773540447597043e-06,-5.869935035705566
180,1.3334602044778876e-06,-3.0108819260021846e-07,1.9731452465057373
181,-4.873149919149e-07,1.4777463093196275e-06,-9.789558410644531
182,-6.942773779883282e-06,0.0005992621881887317,-2.523158550262451
183,-1.2864666132372804e-06,-4.555820112273068e-07,1.3865265846252441
184,-9.081354619411286e-07,-4.615571924659889e-07,-3.850884199142456
185,-8.969223017629702e-07,-6.070920903766819e-07,-0.4078271985054016
186,7.700608875893522e-06,-2.0048278202011716e-06,-8.831033706665039
187,2.9491168334061513e-06,-1.8553359041106887e-05,-4.477980136871338
188,-1.7622187442611903e-06,8.544409411115339e-07,-2.808823823928833
189,3.6499277484836057e-06,-1.6553923387618852e-06,-1.219962477684021
190,-2.0813899936911184e-06,-1.3344118769964552e-06,-4.12188720703125
191,-6.640293577220291e-06,0.00019104643433820456,0.15934868156909943
192,-1.6487286984556704e-06,-5.531064175556821e-07,-5.693755149841309
193,2.6161200139540597e-07,-5.2334566902345614e-08,-4.230659484863281
194,1.2737605459278711e-07,-7.650360771549458e-07,-1.9425170421600342
195,-1.7077847758173448e-07,-1.6303241636705934e-06,-1.1026277542114258
196,-4.637464883217035e-07,1.8562272430244775e-07,-1.068307876586914
197,1.8592619426271995e-06,1.0110321468914663e-08,-6.53026819229126
198,-4.96409256811603e-06,-1.9208573576179333e-06,-5.545584678649902
199,-1.5856697643812367e-07,-9.72076350080897e-07,-3.529622793197632
200,-9.065866493074282e-07,-2.7422328230386483e-07,-7.871774673461914
201,-1.6703457106359565e-07,-7.648439748209057e-08,-3.640536069869995
202,1.5792437579875696e-07,3.1443417469745327e-07,-2.291450262069702
203,-1.1698149364747223e-06,1.585896285405397e-07,-1.2742807865142822
204,2.416280040051788e-06,-1.0940732863673475e-05,-8.461750030517578
205,-7.98487349129573e-07,-6.782044579267676e-07,-2.208585500717163
206,3.7323179640225135e-06,-5.33263630586589e-07,-5.740907192230225
207,1.569576539850459e-07,-3.4653385228011757e-06,-6.831867694854736
208,9.215679028784507e-07,6.343659606500296e-07,-1.9826173782348633
209,-4.1813774487309274e-07,7.656536809008685e-07,-3.7165868282318115
210,-1.673735710028268e-07,-3.654044178347249e-07,-1.826432704925537
211,1.8480538983567385e-06,3.534681241035287e-07,0.027791626751422882
212,1.264682055079902e-06,-3.8803125335107325e-07,-2.8936970233917236
213,1.5213862525342847e-06,2.0489376595378417e-07,-5.256286144256592
214,4.733258265332552e-06,-2.1609778286801884e-06,4.076056003570557
215,-5.294158995639009e-07,6.736458999512251e-07,-4.345394134521484
216,-3.2716710052227427e-07,-5.78113315441442e-07,-0.22489480674266815
217,-2.0195805063849548e-06,1.6328561969203292e-06,-5.725398540496826
218,4.655514089790813e-07,5.583779625339957e-07,-1.6154582500457764
219,-4.867413281317567e-07,8.211359272536356e-07,-5.750484943389893
220,-6.262808938117814e-07,-1.982785704512935e-07,-1.7231154441833496
221,1.5053451534186024e-06,-8.738759333937196e-07,-6.0646796226501465
222,-6.074863449612167e-06,-6.5661197368172e-07,-3.0617973804473877
223,-1.1574418294912903e-06,1.5924916851872695e-07,0.4738922119140625
224,-1.022918141302398e-07,-5.515157113222813e-07,-5.201333045959473
225,-3.479879296719446e-06,-1.584969481882581e-06,-7.821030616760254
226,-1.900496840789856e-06,-3.879987673371943e-07,-7.790051460266113
227,-1.0167696018470451e-06,-1.2004776408502948e-06,-1.6291474103927612
228,2.4872631456673844e-06,-6.801646890153279e-08,-3.367115020751953
229,2.173570464947261e-06,-2.620786005991249e-07,-5.931678295135498
230,4.3306243924234877e-07,6.309969649009872e-07,2.043191432952881
231,-1.8200491922470974e-06,-6.28848567885143e-07,-2.86686635017395
232,-2.3670347673032666e-06,-2.426201604066591e-07,2.588641405105591
233,-1.7885632814795827e-06,-2.3569533880163362e-07,-8.246454238891602
234,-9.344634577246325e-08,-1.8140719930670457e-06,-7.134720802307129
235,-2.034604591472089e-07,4.81086772197159e-07,-1.517883062362671
236,-2.1766288682556478e-07,2.5504220957373036e-07,0.8506131172180176
237,-1.8289310901309364e-06,-2.8935025397913705e-07,-2.7948660850524902
238,1.3242456589068752e-06,0.0004209799808450043,-7.521877288818359
239,-2.321273086636211e-06,-7.732178914920951e-07,-2.9363062381744385
240,-1.139282858275692e-06,1.5200780012492032e-07,0.713002622127533
241,-7.543065407844551e-07,1.1119153668914805e-06,-1.5559459924697876
242,-6.2591720961791e-07,5.462609351525316e-07,0.51067054271698
243,-1.287429313379107e-06,-4.5041036855764105e-07,-6.3531389236450195
244,9.555145652484498e-07,-9.55344148678705e-07,-2.6382951736450195
245,-1.9925143988075433e-06,7.953081535561068e-07,-5.897909164428711
246,-9.334495189250447e-06,1.8953778635477647e-06,-5.844444751739502
247,-2.6174714093940565e-06,2.5320821350760525e-07,-1.8154776096343994
248,-7.906400014690007e-07,2.8783270522581006e-07,-4.739992141723633
249,-2.396041054453235e-06,-5.854755613654561e-07,-0.7879102826118469
250,-9.600278190191602e-07,-3.0012830620762543e-07,-4.126573085784912
251,-2.3560784256915213e-07,-1.0485603070264915e-06,-5.345383644104004
252,-9.561407523506205e-07,-7.289410177691025e-07,-4.068829536437988
253,-2.401046685918118e-06,-1.9357064502401045e-06,-0.8718807697296143
254,-1.8987743715115357e-06,-0.000197766930796206,-2.0906708240509033
255,6.742058076270041e-07,-9.224200425705931e-07,-2.0883350372314453
256,6.504245106953022e-07,-3.065818532377307e-07,-2.4664437770843506
257,3.9851619249020587e-07,-1.3130579645803664e-06,-7.874858856201172
258,5.600657573268109e-07,-2.1613342937598645e-07,-5.836672306060791
259,-7.596826208100538e-07,-5.127140312310985e-08,-3.5303118228912354
260,2.0701918401755393e-06,-2.2590713797399076e-06,-2.0268499851226807
261,-1.439588118046231e-06,7.52079301946651e-07,-5.547735214233398
262,-7.3762921601883136e-06,-3.6996928542976093e-07,-0.12577828764915466
263,3.414261755096959e-06,-1.5403204542963067e-06,-0.1649428904056549
264,-1.2868791827713721e-06,-2.521926205645286e-07,-4.330080986022949
265,-9.974688737202086e-07,-9.62486751632241e-07,-0.3644145727157593
266,-9.789022215045406e-07,9.951530728358193e-07,-6.795660018920898
267,-3.6263188576413086e-06,4.951397727381845e-07,-1.6835874319076538
268,1.9746407815546263e-06,1.0414375140044285e-07,-3.8869738578796387
269,-9.148684512183536e-06,3.8219670386752114e-05,-5.358160018920898
270,1.2145317214162787e-06,6.23867549620627e-07,-9.354364395141602
271,2.123976173606934e-06,-1.147135208157124e-06,-2.5273094177246094
272,-2.52652512244822e-06,-3.836161255321713e-08,-0.936860978603363
273,-9.89540808404854e-07,1.184619350169669e-06,-4.119997501373291
274,-1.6011297248041956e-06,-2.5428580556763336e-06,-2.26104998588562
275,-2.052597665169742e-07,4.5587658092927086e-08,-4.323251247406006
276,2.1558155367529253e-06,3.8318691508720804e-07,-1.0152807235717773
277,-4.350878270997782e-07,9.04826606529241e-07,-0.26835882663726807
278,1.0791513886942994e-06,1.636926640458114e-06,-4.059093952178955
279,-2.9765387807856314e-06,-4.348152288002893e-06,-8.05846881866455
280,1.9580666048568673e-06,7.693638082173493e-08,-4.850581645965576
281,-5.616247449324874e-07,1.5768604271215736e-06,-2.0303945541381836
282,9.586876785760978e-07,-0.0003270796441938728,-4.476822376251221
283,5.601700650004204e-07,1.9392301453535765e-07,-1.8563897609710693
284,-2.3140664779930376e-06,-1.4958838789880247e-07,-2.7657418251037598
285,1.2489468872445286e-06,-1.0556522056504036e-06,-1.9294605255126953
286,6.751662340320763e-07,3.6433303307603637e-07,2.032106637954712
287,9.017787050424886e-08,-1.331493308498466e-06,-8.486211776733398
288,-7.092598934832495e-06,-4.292693915886048e-07,-2.8522396087646484
289,5.592091270045785e-07,-8.957271688814217e-07,1.3134713172912598
290,-6.951689783818438e-07,8.140192448991002e-07,3.4339847564697266
291,-4.487916612561094e-06,-1.0127448604180245e-06,-6.073493957519531
292,-1.3016563116252655e-06,3.1723641313874396e-07,-1.52351713180542
293,-7.683075864406419e-07,1.5113968743207806e-08,-2.72629714012146
294,-1.332655529040494e-06,-5.074378464087204e-07,-4.399877548217773
295,-1.7141769603767898e-06,1.2794998838216998e-06,-5.705318450927734
296,-4.2637250885491085e-07,2.1244504466721992e-07,-4.105922222137451
297,-7.373974426627683e-07,-1.3423058931039122e-07,-5.535012245178223
298,-1.034782144415658e-06,-0.00020362470240797848,-6.863505840301514
299,-5.763303434491718e-08,5.717786280001746e-07,-3.6779112815856934
300,4.198551266654249e-07,7.485789410566213e-07,-2.7438082695007324
301,-3.665726353574428e-07,6.746274721081136e-07,-0.6762004494667053
302,2.777166798750841e-07,9.041099247042439e-07,-4.498164653778076
303,-7.369741865659307e-07,-2.9382481443462893e-06,-4.523396968841553
304,2.426361788820941e-06,2.2782755877415184e-06,-8.473690032958984
305,4.836039806832559e-06,1.7319911194135784e-07,-2.7542808055877686
306,-8.291611663935328e-08,5.196777692617616e-07,-3.7293787002563477
307,6.967932222323725e-07,2.617284167172329e-07,-2.319030284881592
308,1.0727019628120615e-07,-3.589474886211974e-07,-1.9686145782470703
309,1.7697750536171952e-06,-5.460894499265123e-06,-7.712269306182861
310,-9.342292628389259e-07,-6.159249892334628e-07,1.4992434978485107
311,-3.3273449844273273e-06,-1.0619242374332316e-07,1.4930758476257324
312,-1.123367042055179e-06,-3.032462103647049e-08,0.10719864815473557
313,3.6891847230435815e-06,-2.5897053390622204e-08,-0.3378259837627411
314,1.7198919977090554e-07,7.817179152880271e-07,-1.3769173622131348
315,-2.251811338283005e-06,-8.688396633260709e-07,-2.3061845302581787
316,1.2083444289601175e-07,6.955500430194661e-05,-8.415901184082031
317,4.1077764763031155e-06,-5.63182879886881e-07,-4.0308918952941895
318,-2.0992243321416026e-07,-1.791722610278157e-07,-0.480617880821228
319,-1.245159410245833e-06,5.197991868044483e-07,-8.0982084274292
320,2.338224931008881e-06,1.6666483304561552e-08,-1.2767242193222046
321,1.7090142137021758e-06,4.295321105018957e-06,-8.514853477478027
322,-7.386659035546472e-07,1.6899127786018653e-07,-7.53981351852417
323,-6.862115355943388e-07,-1.2756884189002449e-06,-3.9907279014587402
324,-1.6678603742548148e-06,2.230398763458652e-07,3.941476583480835
325,-3.695063242048491e-06,-7.932444532343652e-07,3.7458441257476807
326,3.5779355584963923e-06,-7.036856572995021e-07,3.508591890335083
327,-1.0565265711193206e-06,1.1677490192596451e-06,-4.2118449211120605
328,-1.8653925053513376e-06,-1.4518107604999386e-07,0.28730207681655884
329,-1.349005515294266e-06,4.104636559532082e-07,-4.460865020751953
330,-2.302189386682585e-06,-3.450978454111464e-07,-1.5534025430679321
331,-7.370209686996532e-07,-0.0016070272540673614,2.695380449295044
332,5.294254634691242e-08,1.346400182455909e-07,2.575108766555786
333,6.469567779276986e-07,3.2939249194896547e-07,-5.2104339599609375
334,-3.961363745474955e-06,-1.7199449757754337e-06,-6.549121856689453
335,-2.030439645750448e-06,-6.295256298471941e-07,-1.321214199066162
336,-8.846009222907014e-07,0.0001265673345187679,-5.968259811401367
337,-6.73313138577214e-07,2.580064347057487e-06,-7.369975566864014
338,2.069197535092826e-06,3.143432536489854e-07,3.0862889289855957
339,-2.302132543263724e-06,2.0270945810807461e-07,-4.361227035522461
340,-3.301631750218803e-06,-4.508725908181077e-07,-6.347087860107422
341,2.2428491774917347e-06,4.950095888744954e-09,5.931174278259277
342,-1.6601873085164698e-06,6.823989338045067e-07,-7.701275825500488
343,2.2952388007979607e-06,-1.7307465682847578e-08,0.5137593746185303
344,-2.071796416203142e-06,-1.322590105701238e-05,-1.535616159439087
345,8.208342023863224e-07,8.107460871542571e-07,0.6220331192016602
346,-3.110844545517466e-06,9.496308734924241e-07,-0.5325336456298828
347,-2.498233243386494e-06,-2.891547865147004e-06,-6.348769187927246
348,-3.94803873859928e-06,-1.208850221701141e-06,-2.600527763366699
349,1.539658796900767e-06,-3.3590708881092723e-07,-2.196199893951416
350,4.500571776588913e-06,-4.009007170679979e-07,-4.798444747924805
351,-6.823232183705841e-07,-4.348698894318659e-07,-1.4036446809768677
352,-2.7889982447959483e-06,-5.712358870368917e-07,-2.522984504699707
353,-9.32848979573464e-06,1.7191923689097166e-06,-6.247621536254883
354,7.234543772938196e-06,-6.559118901350303e-07,-1.0604987144470215
355,-5.061347110313363e-07,-3.161789265959669e-07,-1.1961803436279297
356,-3.225578893761849e-06,1.1446883263488417e-06,-4.540374755859375
357,5.382772087614285e-06,-1.6951212273852434e-06,-7.4586992263793945
358,-1.9829888060485246e-06,7.198644880190841e-07,1.496854305267334
359,-1.6995472833514214e-06,-8.305518690576719e-07,-1.9135301113128662
360,-7.686391256811476e-08,-8.109118994070741e-07,-2.841203451156616
361,7.269084676408966e-07,-1.7196126123053546e-07,-3.002039909362793
362,-8.294358622151776e-07,3.520399332046509e-07,-4.445557117462158
363,-4.721168352261884e-06,-1.2397603654790146e-07,-0.5375396013259888
364,-1.4781469417357584e-06,-5.910474669690302e-07,-0.435927152633667
365,1.2339912700554123e-06,4.367336998711835e-07,-4.5471038818359375
366,5.551064532482997e-07,-6.775995871066698e-07,-4.680866241455078
367,-3.766454710785183e-06,1.4286199530033628e-06,-7.758552551269531
368,3.533577626058104e-07,-1.748471504470217e-06,0.7044222950935364
369,-8.952075063461962e-07,-2.07535026675032e-06,-8.531670570373535
370,-3.7497170524147805e-06,-6.78004596466053e-07,-5.200355052947998
371,-1.5675085478505935e-06,1.0243988981528673e-06,-1.72182035446167
372,-2.9873800144741836e-07,2.945507162621652e-07,-1.7737258672714233
373,-1.6612352737865876e-06,1.9466597223072313e-06,-7.038259983062744
374,-1.8211715087090852e-06,1.8733138631432666e-06,-0.09420674294233322
375,-6.419567171178642e-07,2.497812943147437e-07,-1.8598575592041016
376,1.650396711738722e-06,-3.846725462608447e-07,-5.9546966552734375
377,2.728105073401821e-06,8.611249313617009e-07,-4.588585376739502
378,-8.061390985858452e-07,-5.107261813463992e-07,-0.5242557525634766
379,-7.945471338643983e-07,1.8700310420172173e-06,-5.924132347106934
380,-6.039910658728331e-06,3.1445586046174867e-06,-8.53152847290039
381,5.926005641754273e-08,1.2755691614074749e-06,-7.459437847137451
382,-1.1707455769283115e-06,1.2927996522194007e-06,-8.805960655212402
383,-2.8813658445869805e-06,4.019578909719712e-07,-4.545219421386719
384,-7.517468247897341e-07,-4.142474381296779e-07,-1.3863004446029663
385,8.886531190910318e-07,1.0806345329683609e-07,0.9217319488525391
386,5.472255679705995e-07,7.541236186625611e-07,-2.757449150085449
387,-7.940814725770906e-07,-6.174615805321082e-07,-2.2966880798339844
388,9.61200385063421e-07,-1.675617511409655e-07,-2.2055485248565674
389,2.2842718863103073e-06,-7.699105140090978e-07,-5.75855827331543
390,-2.0948725705238758e-06,-5.693319167221489e-07,-1.5155082941055298
391,-5.127508302393835e-07,-4.4969468149247405e-07,-4.804205417633057
392,5.564251637224515e-07,-1.1961077461819514e-06,-4.395979404449463
393,-3.1910785764921457e-06,-1.0067585520801003e-07,1.3266961574554443
394,5.170984877622686e-06,-9.765150110752074e-08,-6.934648513793945
395,-4.018582444587082e-07,-8.958708690443018e-07,-1.3409459590911865
