step_train_loss,epoch,step,val_loss,epoch_train_loss
0.993377685546875,4,122,,
1.014483094215393,4,123,,
0.9879422187805176,4,124,,
0.9768281579017639,4,125,,
0.970390796661377,4,126,,
0.964413583278656,4,127,,
1.0120940208435059,4,128,,
0.9272410869598389,4,129,,
0.9659180641174316,4,130,,
0.9701351523399353,4,131,,
0.9784221649169922,4,132,,
0.9627261161804199,4,133,,
0.9419604539871216,4,134,,
0.9644125699996948,4,135,,
1.0338068008422852,4,136,,
0.9908279776573181,4,137,,
0.9691957235336304,4,138,,
0.9844629764556885,4,139,,
0.972989559173584,4,140,,
0.9996767640113831,4,141,,
0.9635508060455322,4,142,,
0.9576171636581421,4,143,,
0.930372953414917,4,144,,
,4,144,0.965448260307312,
,4,144,,1.326375126838684
0.9458867311477661,5,145,,
1.0136224031448364,5,146,,
1.0909502506256104,5,147,,
0.9637112617492676,5,148,,
0.934767484664917,5,149,,
0.9978069067001343,5,150,,
0.9933457374572754,5,151,,
1.0204373598098755,5,152,,
0.9880862832069397,5,153,,
0.9766771793365479,5,154,,
0.9741165041923523,5,155,,
0.9656675457954407,5,156,,
1.0155117511749268,5,157,,
0.9271248579025269,5,158,,
0.9654949307441711,5,159,,
0.9693840146064758,5,160,,
0.9804335832595825,5,161,,
0.9618170261383057,5,162,,
0.940093457698822,5,163,,
0.9654839634895325,5,164,,
1.0382341146469116,5,165,,
0.9921990633010864,5,166,,
0.9693111181259155,5,167,,
0.983431339263916,5,168,,
0.9706780910491943,5,169,,
0.9984138011932373,5,170,,
0.9636000990867615,5,171,,
0.9576873779296875,5,172,,
0.9349836707115173,5,173,,
,5,173,0.9633380174636841,
,5,173,,1.2685251235961914
0.9440030455589294,6,174,,
1.0130449533462524,6,175,,
1.0924848318099976,6,176,,
0.9643217325210571,6,177,,
0.9356970191001892,6,178,,
0.9955590963363647,6,179,,
0.9919291138648987,6,180,,
1.0209468603134155,6,181,,
0.9883232712745667,6,182,,
0.976344883441925,6,183,,
0.9740396738052368,6,184,,
0.96381676197052,6,185,,
1.0175225734710693,6,186,,
0.9269990921020508,6,187,,
0.9659752249717712,6,188,,
0.9661362767219543,6,189,,
0.9797872304916382,6,190,,
0.9608442187309265,6,191,,
0.9398171901702881,6,192,,
0.96663498878479,6,193,,
1.0356193780899048,6,194,,
0.9919150471687317,6,195,,
0.9692432880401611,6,196,,
0.9824040532112122,6,197,,
0.9684387445449829,6,198,,
0.9963989853858948,6,199,,
0.9637075066566467,6,200,,
0.9577289819717407,6,201,,
0.9418389797210693,6,202,,
,6,202,0.9598177671432495,
,6,202,,1.227166771888733
0.9428520202636719,7,203,,
1.0102043151855469,7,204,,
1.0893055200576782,7,205,,
0.9646072387695312,7,206,,
0.9367103576660156,7,207,,
0.9939724802970886,7,208,,
0.9909764528274536,7,209,,
1.018622636795044,7,210,,
0.9878892302513123,7,211,,
0.9762730002403259,7,212,,
0.9722126722335815,7,213,,
0.9616968035697937,7,214,,
1.0175209045410156,7,215,,
0.9270397424697876,7,216,,
0.966731071472168,7,217,,
0.9637808203697205,7,218,,
0.9777952432632446,7,219,,
0.9602124094963074,7,220,,
0.940087080001831,7,221,,
0.9672621488571167,7,222,,
1.030924677848816,7,223,,
0.991204023361206,7,224,,
0.9690849781036377,7,225,,
0.9816402196884155,7,226,,
0.967124342918396,7,227,,
0.9941660761833191,7,228,,
0.9634087085723877,7,229,,
0.9577986598014832,7,230,,
0.9477198719978333,7,231,,
,7,231,0.9575526714324951,
,7,231,,1.1960502862930298
0.9422193169593811,8,232,,
1.007056474685669,8,233,,
1.08469820022583,8,234,,
0.9646474123001099,8,235,,
0.9371828436851501,8,236,,
0.9935711026191711,8,237,,
0.9907459616661072,8,238,,
1.0152316093444824,8,239,,
0.9870694279670715,8,240,,
0.9762765169143677,8,241,,
0.9700735211372375,8,242,,
0.9600699543952942,8,243,,
1.0164953470230103,8,244,,
0.9271072149276733,8,245,,
0.9669267535209656,8,246,,
0.9624753594398499,8,247,,
0.9755833745002747,8,248,,
0.9597106575965881,8,249,,
0.9404802918434143,8,250,,
0.9674428701400757,8,251,,
1.0263816118240356,8,252,,
0.9905762076377869,8,253,,
0.9687808752059937,8,254,,
0.9810090065002441,8,255,,
0.9660238027572632,8,256,,
0.9922260046005249,8,257,,
0.9628584384918213,8,258,,
0.9577761888504028,8,259,,
0.9521266222000122,8,260,,
,8,260,0.9562224745750427,
,8,260,,1.1717491149902344
0.9417756199836731,9,261,,
1.0041513442993164,9,262,,
1.0805706977844238,9,263,,
0.9645171165466309,9,264,,
0.9371582865715027,9,265,,
0.9940620064735413,9,266,,
0.9911279678344727,9,267,,
1.0118093490600586,9,268,,
0.9862287640571594,9,269,,
0.976375162601471,9,270,,
0.9682818651199341,9,271,,
0.9592790603637695,9,272,,
1.0153003931045532,9,273,,
0.9272128343582153,9,274,,
0.9666456580162048,9,275,,
0.9620477557182312,9,276,,
0.9736647605895996,9,277,,
0.9594651460647583,9,278,,
0.9407064318656921,9,279,,
0.9672288298606873,9,280,,
1.0227229595184326,9,281,,
0.9902315735816956,9,282,,
0.9685827493667603,9,283,,
0.9806665182113647,9,284,,
0.9652729630470276,9,285,,
0.9907610416412354,9,286,,
0.9623661041259766,9,287,,
0.9577890038490295,9,288,,
0.9542156457901001,9,289,,
,9,289,0.9554034471511841,
,9,289,,1.152230143547058
0.9412151575088501,10,290,,
1.0020630359649658,10,291,,
1.0774714946746826,10,292,,
0.9643545150756836,10,293,,
0.9367049932479858,10,294,,
0.99506014585495,10,295,,
0.9918951988220215,10,296,,
1.008951187133789,10,297,,
0.9855502247810364,10,298,,
0.9764395952224731,10,299,,
0.9672685861587524,10,300,,
0.9591709971427917,10,301,,
1.0146645307540894,10,302,,
0.9272870421409607,10,303,,
0.9659391641616821,10,304,,
0.9620320796966553,10,305,,
0.9723694920539856,10,306,,
0.9594234824180603,10,307,,
0.9407336115837097,10,308,,
0.9668084383010864,10,309,,
1.0203218460083008,10,310,,
0.9901108145713806,10,311,,
0.9683572053909302,10,312,,
0.9804125428199768,10,313,,
0.964614748954773,10,314,,
0.9897707104682922,10,315,,
0.9619190096855164,10,316,,
0.9578032493591309,10,317,,
0.9549416899681091,10,318,,
,10,318,0.9551268219947815,
,10,318,,1.1362080574035645
0.9407467842102051,11,319,,
1.0007156133651733,11,320,,
1.0754780769348145,11,321,,
0.9642822742462158,11,322,,
0.9360629916191101,11,323,,
0.9962870478630066,11,324,,
0.9928094148635864,11,325,,
1.0066053867340088,11,326,,
0.9850286841392517,11,327,,
0.9765371084213257,11,328,,
0.9668223857879639,11,329,,
0.9595648050308228,11,330,,
1.014277458190918,11,331,,
0.9274761080741882,11,332,,
0.9652292132377625,11,333,,
0.9623244404792786,11,334,,
0.9714038968086243,11,335,,
0.9595637917518616,11,336,,
0.9406851530075073,11,337,,
0.9664379954338074,11,338,,
1.018878698348999,11,339,,
0.9901487231254578,11,340,,
0.9681454300880432,11,341,,
0.9802767634391785,11,342,,
0.9641234278678894,11,343,,
0.9890242218971252,11,344,,
0.9616691470146179,11,345,,
0.9578315019607544,11,346,,
0.9550222158432007,11,347,,
,11,347,0.9548803567886353,
,11,347,,1.122827172279358
0.9402058720588684,12,348,,
0.9997802376747131,12,349,,
1.07403564453125,12,350,,
0.964215874671936,12,351,,
0.9354894757270813,12,352,,
0.9973658323287964,12,353,,
0.9935230016708374,12,354,,
1.0046271085739136,12,355,,
0.9846057891845703,12,356,,
0.9766152501106262,12,357,,
0.9667202234268188,12,358,,
0.9600971937179565,12,359,,
1.0142674446105957,12,360,,
0.9277567863464355,12,361,,
0.9646275639533997,12,362,,
0.962395191192627,12,363,,
0.9706736207008362,12,364,,
0.959648072719574,12,365,,
0.9405822157859802,12,366,,
0.9663707613945007,12,367,,
1.0181124210357666,12,368,,
0.9901828765869141,12,369,,
0.9678550958633423,12,370,,
0.9800462126731873,12,371,,
0.9637274742126465,12,372,,
0.9884618520736694,12,373,,
0.961496889591217,12,374,,
0.9577541351318359,12,375,,
0.9549073576927185,12,376,,
,12,376,0.954666256904602,
,12,376,,1.1114853620529175
0.9396550059318542,13,377,,
0.9992427825927734,13,378,,
1.0734179019927979,13,379,,
0.9643083810806274,13,380,,
0.9353423118591309,13,381,,
0.9982385635375977,13,382,,
0.9940980076789856,13,383,,
1.0031121969223022,13,384,,
0.9842420220375061,13,385,,
0.9767038822174072,13,386,,
0.9668620228767395,13,387,,
0.9608315825462341,13,388,,
1.0145282745361328,13,389,,
0.9281028509140015,13,390,,
0.964189350605011,13,391,,
0.9622509479522705,13,392,,
0.9701241254806519,13,393,,
0.95979905128479,13,394,,
0.9403655529022217,13,395,,
0.9663847088813782,13,396,,
1.0173803567886353,13,397,,
0.9902894496917725,13,398,,
0.9677598476409912,13,399,,
0.9798951148986816,13,400,,
0.9636302590370178,13,401,,
0.9880068898200989,13,402,,
0.9613672494888306,13,403,,
0.9577431678771973,13,404,,
0.954508900642395,13,405,,
,13,405,0.9545696377754211,
,13,405,,1.1017546653747559
0.939178466796875,14,406,,
0.9988025426864624,14,407,,
1.072969675064087,14,408,,
0.9642471671104431,14,409,,
0.9351974725723267,14,410,,
0.9987071752548218,14,411,,
0.9944106340408325,14,412,,
1.0018788576126099,14,413,,
0.9837530851364136,14,414,,
0.9767210483551025,14,415,,
0.9668835401535034,14,416,,
0.9612225294113159,14,417,,
1.0146533250808716,14,418,,
0.9284533858299255,14,419,,
0.9639092683792114,14,420,,
0.962202250957489,14,421,,
0.9695267677307129,14,422,,
0.9596811532974243,14,423,,
0.9402024149894714,14,424,,
0.9664823412895203,14,425,,
1.0169936418533325,14,426,,
0.9904049634933472,14,427,,
0.9673745036125183,14,428,,
0.9795346260070801,14,429,,
0.9633198976516724,14,430,,
0.9872545003890991,14,431,,
0.9611786007881165,14,432,,
0.9576199650764465,14,433,,
0.9553067088127136,14,434,,
,14,434,0.9542838931083679,
,14,434,,1.0933114290237427
0.938636302947998,15,435,,
0.9979643821716309,15,436,,
1.071449875831604,15,437,,
0.9641804695129395,15,438,,
0.9352215528488159,15,439,,
0.9993284344673157,15,440,,
0.9949939846992493,15,441,,
1.0002360343933105,15,442,,
0.9832695126533508,15,443,,
0.9767722487449646,15,444,,
0.9666692018508911,15,445,,
0.9614661335945129,15,446,,
1.014829158782959,15,447,,
0.9288501739501953,15,448,,
0.9637759327888489,15,449,,
0.9617103338241577,15,450,,
0.9687427878379822,15,451,,
0.9594776630401611,15,452,,
0.9401551485061646,15,453,,
0.9666720628738403,15,454,,
1.0158783197402954,15,455,,
0.9903760552406311,15,456,,
0.9672424793243408,15,457,,
0.9792860150337219,15,458,,
0.9632447957992554,15,459,,
0.9865075349807739,15,460,,
0.961066484451294,15,461,,
0.957625687122345,15,462,,
0.9552190899848938,15,463,,
,15,463,0.9541342258453369,
,15,463,,1.0859079360961914
0.9382741451263428,16,464,,
0.9972313046455383,16,465,,
1.0703673362731934,16,466,,
0.9639627933502197,16,467,,
0.9352132081985474,16,468,,
0.9993537664413452,16,469,,
0.9949199557304382,16,470,,
0.9989493489265442,16,471,,
0.982720673084259,16,472,,
0.9767863750457764,16,473,,
0.9665058851242065,16,474,,
0.9614124894142151,16,475,,
1.0146660804748535,16,476,,
0.9290722608566284,16,477,,
0.9636313915252686,16,478,,
0.9616284370422363,16,479,,
0.9680479168891907,16,480,,
0.9592738747596741,16,481,,
0.9398658275604248,16,482,,
0.9667146801948547,16,483,,
1.0152747631072998,16,484,,
0.9903912544250488,16,485,,
0.9668369293212891,16,486,,
0.9788957834243774,16,487,,
0.9630042314529419,16,488,,
0.9856566786766052,16,489,,
0.9608731269836426,16,490,,
0.9574090242385864,16,491,,
0.9560188055038452,16,492,,
,16,492,0.9539734125137329,
,16,492,,1.079359531402588
